Snow x,Snow y,Asphalt x,Asphalt y,Grass x,Grass y,Dirt x,Dirt y
2420,-2.87017500310289,1272.56725928257,1.00719870919697,2373.00385462555,-6.34169045550454,2214.49221208307,-5.26436638947499
2430,-2.92788879235448,1281.71216173694,1.06491249844855,2382.14875707992,-6.36092838525506,2223.63711453744,-5.26436638947499
2440,-2.92788879235448,1290.85706419132,1.12262628770013,2391.2936595343,-6.36092838525506,2232.78201699182,-5.26436638947499
2450,-2.98560258160606,1300.00196664569,1.19957800670224,2400.43856198867,-6.41864217450664,2241.92691944619,-5.28360431922552
2460,-2.98560258160606,1309.14686910006,1.2380538662033,2409.58346444305,-6.41864217450664,2251.07182190057,-5.32208017872658
2470,-3.04331637085764,1318.29177155444,1.31500558520541,2418.72836689742,-6.47635596375823,2260.21672435494,-5.32208017872658
2480,-3.04331637085764,1327.43667400881,1.35348144470646,2427.87326935179,-6.47635596375823,2269.36162680931,-5.32208017872658
2490,-3.10103016010923,1336.58157646318,1.41119523395805,2437.01817180617,-6.47635596375823,2278.50652926369,-5.32208017872658
,,1345.72647891756,1.46890902320963,2446.16307426054,-6.53406975300981,2287.65143171806,-5.32208017872658
,,1354.87138137193,1.50738488271068,2455.30797671491,-6.53406975300981,2296.79633417244,-5.3413181084771
,,1364.01628382631,1.56509867196227,2464.45287916929,-6.55330768276034,2305.94123662681,-5.37979396797816
,,1373.16118628068,1.60357453146332,2473.59778162366,-6.59178354226139,2315.08613908118,-5.37979396797816
,,1382.30608873505,1.6612883207149,2482.74268407804,-6.61102147201192,2324.23104153556,-5.37979396797816
,,1391.45099118943,1.71900210996649,2491.88758653241,-6.64949733151298,2333.37594398993,-5.39903189772869
,,1400.5958936438,1.73824003971701,,,2342.5208464443,-5.43750775722974
,,1409.74079609818,1.77671589921807,,,2351.66574889868,-5.43750775722974
,,1418.88569855255,1.83442968846965,,,2360.81065135305,-5.43750775722974
,,1428.03060100692,1.89214347772123,,,2369.95555380743,-5.43750775722974
,,1437.1755034613,1.91138140747176,,,2379.1004562618,-5.43750775722974
,,1446.32040591567,1.94985726697282,,,2388.24535871617,-5.4759836167308
,,1455.46530837004,1.98833312647387,,,2397.39026117055,-5.49522154648133
,,1464.61021082442,2.02680898597493,,,2406.53516362492,-5.49522154648133
,,1473.75511327879,2.06528484547598,,,2415.68006607929,-5.49522154648133
,,1482.90001573317,2.10376070497703,,,2424.82496853367,-5.53369740598238
,,1492.04491818754,2.14223656447809,,,2433.96987098804,-5.55293533573291
,,1501.18982064191,2.18071242397914,,,2443.11477344242,-5.55293533573291
,,1510.33472309629,2.18071242397914,,,2452.25967589679,-5.55293533573291
,,1519.47962555066,2.23842621323073,,,2461.40457835116,-5.55293533573291
,,1528.62452800503,2.27690207273178,,,2470.54948080554,-5.55293533573291
,,1537.76943045941,2.29614000248231,,,2479.69438325991,-5.55293533573291
,,1546.91433291378,2.31537793223284,,,2488.83928571429,-5.61064912498449
,,1556.05923536816,2.35385379173389,,,2494.93588735053,-5.61064912498449
,,1565.20413782253,2.39232965123495,,,,
,,1574.3490402769,2.41156758098547,,,,
,,1583.49394273128,2.430805510736,,,,
,,1592.63884518565,2.46928137023706,,,,
,,1601.78374764003,2.48851929998759,,,,
,,1610.9286500944,2.52699515948864,,,,
,,1620.07355254877,2.52699515948864,,,,
,,1629.21845500315,2.56547101898969,,,,
,,1638.36335745752,2.58470894874022,,,,
,,1647.50825991189,2.62318480824128,,,,
,,1656.65316236627,2.6424227379918,,,,
,,1665.79806482064,2.6424227379918,,,,
,,1674.94296727502,2.70013652724339,,,,
,,1684.08786972939,2.70013652724339,,,,
,,1693.23277218376,2.73861238674444,,,,
,,1702.37767463814,2.75785031649497,,,,
,,1711.52257709251,2.75785031649497,,,,
,,1720.66747954688,2.7770882462455,,,,
,,1729.81238200126,2.81556410574655,,,,
,,1738.95728445563,2.81556410574655,,,,
,,1748.10218691001,2.87327789499813,,,,
,,1757.24708936438,2.87327789499813,,,,
,,1766.39199181875,2.87327789499813,,,,
,,1775.53689427313,2.87327789499813,,,,
,,1784.6817967275,2.91175375449919,,,,
,,1793.82669918188,2.93099168424972,,,,
,,1802.97160163625,2.95022961400024,,,,
,,1812.11650409062,2.9887054735013,,,,
,,1821.261406545,2.9887054735013,,,,
,,1830.40630899937,2.9887054735013,,,,
,,1839.55121145374,2.9887054735013,,,,
,,1848.69611390812,3.02718133300235,,,,
,,1857.84101636249,3.04641926275288,,,,
,,1866.98591881687,3.04641926275288,,,,
,,1876.13082127124,3.08489512225394,,,,
,,1885.27572372561,3.10413305200446,,,,
,,1894.42062617999,3.10413305200446,,,,
,,1903.56552863436,3.10413305200446,,,,
,,1912.71043108874,3.10413305200446,,,,
,,1921.85533354311,3.10413305200446,,,,
,,1931.00023599748,3.10413305200446,,,,
,,1940.14513845186,3.16184684125605,,,,
,,1949.29004090623,3.16184684125605,,,,
,,1958.4349433606,3.2003227007571,,,,
,,1967.57984581498,3.21956063050763,,,,
,,1976.72474826935,3.21956063050763,,,,
,,1985.86965072373,3.21956063050763,,,,
,,1995.0145531781,3.21956063050763,,,,
,,2004.15945563247,3.21956063050763,,,,
,,2013.30435808685,3.21956063050763,,,,
,,2022.44926054122,3.21956063050763,,,,
,,2031.59416299559,3.27727441975921,,,,
,,2040.73906544997,3.27727441975921,,,,
,,2049.88396790434,3.27727441975921,,,,
,,2059.02887035872,3.27727441975921,,,,
,,2068.17377281309,3.3349882090108,,,,
,,2077.31867526746,3.3349882090108,,,,
,,2086.46357772184,3.3349882090108,,,,
,,2095.60848017621,3.3349882090108,,,,
,,2104.75338263058,3.3349882090108,,,,
,,2113.89828508496,3.3349882090108,,,,
,,2123.04318753933,3.3349882090108,,,,
,,2132.18808999371,3.3349882090108,,,,
,,2141.33299244808,3.39270199826238,,,,
,,2150.47789490245,3.39270199826238,,,,
,,2159.62279735683,3.39270199826238,,,,
,,2168.7676998112,3.39270199826238,,,,
,,2177.91260226558,3.39270199826238,,,,
,,2187.05750471995,3.39270199826238,,,,
,,2196.20240717432,3.43117785776343,,,,
,,2205.3473096287,3.45041578751396,,,,
,,2214.49221208307,3.45041578751396,,,,
,,2223.63711453744,3.45041578751396,,,,
,,2232.78201699182,3.45041578751396,,,,
,,2241.92691944619,3.45041578751396,,,,
,,2251.07182190057,3.45041578751396,,,,
,,2260.21672435494,3.45041578751396,,,,
,,2269.36162680931,3.45041578751396,,,,
,,2278.50652926369,3.45041578751396,,,,
,,2287.65143171806,3.45041578751396,,,,
,,2296.79633417244,3.50812957676554,,,,
,,2305.94123662681,3.50812957676554,,,,
,,2315.08613908118,3.50812957676554,,,,
,,2324.23104153556,3.50812957676554,,,,
,,2333.37594398993,3.50812957676554,,,,
,,2342.5208464443,3.50812957676554,,,,
,,2351.66574889868,3.50812957676554,,,,
,,2360.81065135305,3.50812957676554,,,,
,,2369.95555380743,3.50812957676554,,,,
,,2379.1004562618,3.50812957676554,,,,
,,2388.24535871617,3.50812957676554,,,,
,,2397.39026117055,3.50812957676554,,,,
,,2406.53516362492,3.50812957676554,,,,
,,2415.68006607929,3.5466054362666,,,,
,,2424.82496853367,3.56584336601713,,,,
,,2433.96987098804,3.56584336601713,,,,
,,2443.11477344242,3.56584336601713,,,,
,,2452.25967589679,3.56584336601713,,,,
,,2461.40457835116,3.56584336601713,,,,
,,2470.54948080554,3.56584336601713,,,,
,,2479.69438325991,3.56584336601713,,,,
,,2488.83928571429,3.56584336601713,,,,
,,2494.93588735053,3.56584336601713,,,,
